SP,ST,ET,LB,LMin,LMax,LMean,LSD,UMin,UMax,UMean,USD
1150,2024-03-06T16:00:48,10.103133333333334,0.5,936.0671556774178,989.7485516121234,978.6585208164831,13.2418613822496,989.7684832942,991.2570154229622,990.5853189333875,0.36798402075854536
1200,2024-03-06T16:20:48,10.179,0.5,987.2414044413599,1039.3828989433305,1028.5604545758688,12.856627052731984,1039.4025097800652,1040.1099094531298,1039.9544700543347,0.1420486582656698
1250,2024-03-06T16:40:23,9.324233333333332,0.5,1037.5711818762938,1089.8797325257897,1079.894225340167,12.39560194540547,1089.8901324841174,1090.0714975609596,1090.0188771817654,0.05053329715104593
1300,2024-03-06T16:50:53,9.211266666666667,0.5,1087.7347522079945,1143.0187254658517,1132.9279864609612,12.199068868491214,1142.8342155533462,1143.098257995846,1143.0347702362847,0.0719275013396844
1350,2024-03-06T17:00:53,5.8108,0.5,1141.4869869863614,1195.2282295618857,1183.426957432873,13.253244720889048,1195.238112381404,1196.6249013307258,1195.7447097184433,0.48510334490993284
1400,2024-03-06T17:10:53,6.5736,0.5,1193.6576992700575,1249.9023752674962,1238.9408891920496,13.085120666464974,1249.9124266502265,1250.0797245889817,1250.0081701026388,0.0436958287997543
1450,2024-03-06T17:20:53,5.572,0.5,1248.0049319488462,1300.9688241312635,1291.620645263422,12.430501302143321,1300.97872280966,1302.4147971444875,1301.5476479086337,0.47203757155946885
1500,2024-03-06T17:30:53,5.850833333333333,0.5,1299.599459490797,1353.3885267894605,1345.2328620447015,12.239956732810274,1353.3984559321661,1354.2656212112222,1353.8348885293422,0.2469462491698399
1100,2024-03-06T17:40:53,130.05226666666667,0.5,119.1587297949377,1186.8881571248785,386.80326814078603,275.1259744093658,69.64577589449618,118.80504159137536,89.73546524584819,16.273614957008476
0,2024-03-05T16:28:24,5.0048,0.5,19.99999999966888,20.000000027777812,20.00000000682391,8.348896337579936e-09,20.00000002794563,20.00000004180158,20.00000003527124,4.096214929723019e-09
100,2024-03-05T16:34:37,0.40726666666666667,0.5,19.97769814019161,20.003954098967892,19.986930777156903,0.00798263462404154,19.921056577975136,22.3150144478455,20.56370488961706,0.5817402068620409
600,2024-03-05T16:39:37,76.96866666666666,0.5,22.06936675409088,446.6975982117858,311.0565090592383,140.34747382575478,446.7873397829135,449.1322750273648,448.36456256523286,0.6813867340703781
650,2024-03-05T18:09:37,21.541866666666667,0.5,446.1164953490952,485.44354539040205,472.5741733757161,10.981998894000258,485.4886288809716,491.15602134335336,489.0652969454301,1.6299756734735182
700,2024-03-05T18:54:42,22.800733333333334,0.5,489.6741538826027,529.6916677505322,516.9412470510711,10.686015371770054,529.736726167672,533.4128189962966,532.2214767106493,0.9661444563851592
750,2024-03-05T19:39:42,20.7108,0.5,532.4679747953778,574.2541082356324,561.8264109155567,11.111445410937536,574.2890181460069,577.445995118746,576.3940881730565,0.9040831123527788
800,2024-03-05T20:14:42,19.326166666666666,0.5,575.9702614701237,621.284561485041,608.1958412469787,11.996244671747597,621.3143643041525,623.8216793612228,622.7481630708878,0.6133659361754666
850,2024-03-05T20:44:42,15.351466666666665,0.5,622.807380070095,670.8173808876998,655.726696903081,13.616593068983937,670.8473312514334,676.0475067849488,673.5393112443837,1.6729431226840925
900,2024-03-05T21:14:42,16.661466666666666,0.5,672.8015317585669,724.2086411797171,710.1165244454043,13.730142027355459,724.2386471367383,727.204740884649,725.9111664581359,0.7157362023133655
950,2024-03-05T21:44:42,14.7108,0.5,720.0769563121721,774.7150505306286,760.8611971455064,14.277467899653868,774.744933335681,777.1137613260198,776.288393874717,0.6120525999905904
1000,2024-03-05T22:14:42,12.0259,0.5,773.4867062970297,824.0370760959372,812.2031617709666,12.984982018916247,824.0619187224434,827.1538507300758,825.7978863397863,0.8845588184046244
1050,2024-03-05T22:39:42,10.465,0.5,824.6440346089075,877.7963362361835,865.3609143154623,14.017988449415888,877.8213026380472,881.1420856514127,879.9886826626532,0.9603006704718644
1100,2024-03-05T23:04:42,12.278933333333333,0.5,878.8088117671432,931.7080978506901,920.3035859062466,12.794170309545919,931.4364017053394,932.5679197723346,932.2964241515143,0.2817932206214995
1150,2024-03-05T23:24:42,11.253966666666667,0.5,929.2426851092023,984.9672703857606,972.9128949075168,13.38922602957378,984.6245802792132,985.3955263337951,985.0123108042279,0.24148623953407472
1200,2024-03-05T23:44:42,9.097199999999999,0.5,983.2109862223733,1036.429738617251,1025.3766379169317,13.388380066070937,1036.4495679190966,1038.071385411627,1037.1565950051088,0.42924470725612957
1250,2024-03-06T00:04:42,7.3923000000000005,0.5,1034.5001683754963,1088.3054545186387,1076.8330341585167,13.569437037566392,1087.9628657425944,1088.4638947125934,1088.2395716297165,0.18424119468912017
1300,2024-03-06T00:14:47,7.259,0.5,1086.056740602362,1141.1450415341922,1129.3678125534202,13.230712367358148,1140.9384168146744,1141.299376778013,1141.130619038876,0.13322820765196314
1350,2024-03-06T00:24:47,5.367566666666666,0.5,1139.4841573578888,1191.7905943919463,1180.0377922277837,13.490048613919036,1191.8001625685047,1194.4444103417136,1192.4735982035274,0.7161291406714102
1400,2024-03-06T00:34:17,5.895833333333333,0.5,1191.7279881986324,1244.9733391790805,1234.5922962709872,13.024868818377406,1244.8219176394498,1245.8971130968778,1245.1094480909264,0.25594774664839637
1450,2024-03-06T00:44:47,6.207833333333334,0.5,1243.167428797984,1295.8379802047916,1286.537422487894,12.257955706500672,1295.8477816395236,1296.0528592083342,1296.0001950108613,0.041653340847230394
1500,2024-03-06T00:54:47,5.8014,0.5,1292.6840693584527,1348.7995933204018,1338.8082442235027,13.174324358590212,1348.7787267618367,1349.8411420143382,1349.072669141147,0.32891130876313623
1100,2024-03-06T01:04:47,258.7706,0.5,41.83845941012123,1147.9133190726352,229.1040216410808,252.18224708643265,24.54477640526966,41.743233121631874,32.31244453637223,5.734195987465063
0,2024-01-11T09:59:05,0.2304,0.5,18.99999999974996,19.00000000025011,18.999999999908884,1.4173336424678472e-10,18.999999877431947,18.99999999974723,18.999999972792388,3.259037577237234e-08
100,2024-01-11T10:01:18,0.009899999999999999,0.5,18.986711504558116,18.986711504558116,18.986711504558116,0,18.942882290008995,22.50378382313078,20.297007107102687,1.182008593389862
600,2024-01-11T10:06:18,65.4836,0.5,18.788594389188802,469.4363395612081,332.105982123913,142.6727880903861,469.52592379307976,474.87926179083024,472.6690591768535,1.2390454538027482
650,2024-01-11T11:36:18,22.45,0.5,470.5114595849591,514.2721356180963,501.40873907442517,11.234278335390716,514.3169830134469,517.9809568928456,516.5800400617346,0.9319367290038068
700,2024-01-11T12:21:18,13.030666666666667,0.5,517.9859389404301,551.1524221074267,537.0856196460496,10.89853559128156,550.3109634151203,561.5897329817108,555.4311297746522,4.162424704408299
750,2024-01-11T13:06:18,18.1984,0.5,557.2268755476689,600.4019785222517,587.6081329064414,11.596340012257478,600.436412522977,603.5707662759348,602.4039361649516,0.824169861729701
800,2024-01-11T13:40:48,18.7264,0.5,598.7990664151148,645.9464433462102,633.488637442148,11.708148504038284,645.9767138326331,648.0877562255152,647.2072011854218,0.46819010276055095
850,2024-01-11T14:11:18,18.490266666666667,0.5,641.1917691185372,690.880401321413,678.4353451409813,12.225621556703858,690.9102589689163,693.7863617195301,691.9198847149573,0.513008456003887
900,2024-01-11T14:41:23,15.882333333333333,0.5,689.5765893141506,740.2525207519396,727.0466944758405,12.581397754213198,740.282180865618,741.8176007447985,741.0796308025873,0.37164544425751195
950,2024-01-11T15:11:23,14.084333333333332,0.5,737.9846637396258,788.5994161725669,776.6316524724384,12.765889252273018,788.6294418123214,790.0211486204732,789.4219359079295,0.311513193856744
1000,2024-01-11T15:41:23,12.5496,0.5,786.9347388595925,837.9527720383604,825.8698146639862,12.713399701218194,837.977721746659,840.2854013561744,838.9897115603226,0.6713757064270529
1050,2024-01-11T16:06:23,10.7784,0.5,836.3252043294488,886.4023802614289,875.5128436305343,12.869457619496368,886.4273105068111,889.1797486695059,888.3825318349353,0.7575216605712346
1100,2024-01-11T16:31:23,8.795800000000002,0.5,886.3588260447141,937.1004250357163,925.0048579691717,13.3470399062748,937.1203928592352,939.4466590529768,938.2473903554795,0.6654323820148202
1150,2024-01-11T16:51:23,12.4384,0.5,934.3009537550388,990.0860788731865,979.5732915886948,12.80782619825666,990.1060088730574,992.3324672239862,991.4495794146205,0.6789515894582824
1200,2024-01-11T17:11:23,10.197333333333335,0.5,988.9284518648055,1041.034617243792,1030.7795521266398,12.564570553482472,1041.0544967346736,1042.8906187256982,1041.9919738425583,0.4940461515530587
1250,2024-01-11T17:31:23,9.063833333333333,0.5,1037.9565152392024,1092.1261594045145,1081.718280210181,12.536409205981709,1092.0267314713087,1092.232890834674,1092.1788895071097,0.05433769717431374
1300,2024-01-11T17:41:23,6.5869,0.5,1088.7924676124821,1142.5681552264155,1131.0855618318492,13.36410257735031,1142.5781363165947,1144.1251011608083,1143.4084772564413,0.5120077568137341
1350,2024-01-11T17:51:23,8.1378,0.5,1140.6141295517446,1195.7152003649644,1186.0637373616369,12.54265717340752,1195.1272339293582,1195.8498003541608,1195.6566280583897,0.21114870004058142
1400,2024-01-11T18:01:23,8.383733333333334,0.5,1189.373748623184,1247.8297132248217,1238.1500668064605,12.785376622087396,1247.8396057660432,1248.0493517040577,1247.9952115233875,0.054820531859660286
1450,2024-01-11T18:11:23,6.149733333333333,0.5,1242.964819588873,1296.9737374115225,1288.8471002902866,12.447476348803887,1296.9837251996853,1298.1088670835925,1297.6231391552708,0.3408306924923709
1500,2024-01-11T18:21:28,6.267333333333334,0.5,1296.3203445211984,1350.6711101448773,1341.7709920975492,12.042702658950661,1350.6810851630783,1352.3077560994334,1351.4924425877052,0.5308436296441115
1100,2024-01-11T18:31:28,8.712,0.5,953.5469383659747,1360.334277189395,1041.6769365354694,103.17128374564615,945.8009616105678,953.5123396215647,951.1278464545271,2.1668280162769107
800,2024-01-11T18:41:28,0.029933333333333333,0.5,954.4064465542906,954.4064465542906,954.4064465542906,0,667.5634626098299,953.1718712308235,746.1934309313966,77.9498818006864
500,2024-01-11T18:56:29,0.029933333333333333,0.5,671.3629716443247,671.3629716443247,671.3629716443247,0,470.29357311303465,671.0643726092044,545.6637807464972,59.047207285598056
0,2024-01-11T19:11:29,208.88906666666665,0.5,43.79853348898928,471.16012991991374,139.99376737205318,102.29483479389482,29.400752607851246,43.6725161487841,35.0397471411074,4.657614627768431
0,2024-01-10T09:18:19,0.0022333333333333333,0.5,19.00000000006412,19.00000000006412,19.00000000006412,0,19.000000000065402,19.00000000728263,19.000000003490786,2.7098754808576683e-09
100,2024-01-10T09:19:36,0.009766666666666667,0.5,19.01680271675741,19.01680271675741,19.01680271675741,0,18.953578106783358,23.052925521747483,20.69578449483019,1.4029083341611077
600,2024-01-10T09:24:36,67.27013333333333,0.5,15.439207583898678,472.9926764782049,341.1084318332721,141.3986744879501,473.0824951702057,479.3752116975975,475.09385442426446,1.1068482714429124
650,2024-01-10T10:54:36,20.235,0.5,473.18702806171495,510.8803396823629,499.59384444782916,10.060615600429326,510.9252175762444,515.815763855486,514.197765149469,1.3446812452614736
700,2024-01-10T11:39:36,20.392166666666665,0.5,513.5019428121159,551.8587945731174,541.3379152119488,9.89247757915299,551.9037858918564,556.1693196940926,555.1574495342655,1.2196559524792918
750,2024-01-10T12:24:36,19.334600000000002,0.5,553.2560436888016,597.229589602126,583.9708599157206,11.596471272010113,597.2644760723209,600.146293269787,599.1362158036674,0.8034161404078947
800,2024-01-10T12:59:36,14.204199999999998,0.5,595.6283200844773,637.256920967976,624.4740079336776,11.828720723390386,637.2868456203468,641.4421084330685,639.7535463003794,1.2055288333231002
850,2024-01-10T13:29:36,18.320333333333334,0.5,638.623548716947,693.4997651119112,680.2161767838487,13.141446928652666,693.5297185504799,696.0436687079946,694.9370286705545,0.6563304193676993
900,2024-01-10T13:59:41,15.8048,0.5,690.7021730410052,743.2438553060705,730.3897384164256,12.84861233521022,743.2736844272519,745.0824053596298,744.1386753553721,0.46816809617201927
950,2024-01-10T14:29:41,15.206133333333334,0.5,741.9799110054737,791.5656352828676,780.0638595469836,12.15393109249138,791.5955592543388,793.5164635994481,792.7855339470452,0.4460531879834017
1000,2024-01-10T14:59:41,12.666133333333333,0.5,787.6613907333231,840.570416445158,828.8203725778275,12.9197368376012,840.4244577923532,841.2875180307469,840.9540899868308,0.21372667072184892
1050,2024-01-10T15:24:41,12.1512,0.5,836.8330414724187,889.9880854249775,878.6405837507746,13.16788221404201,890.0129421209429,891.5696847553397,891.0068397861942,0.35819258803524767
1100,2024-01-10T15:49:41,10.365133333333334,0.5,887.1663585386705,939.5092366043974,927.938525344555,12.885283265455357,939.5288907820685,940.3234359933183,939.9211474500202,0.19739375380612975
1150,2024-01-10T16:09:11,10.446499999999999,0.5,938.4547330875648,990.3694848589487,979.8916766448538,12.491048647101698,990.3900727212597,992.1886812897226,991.2198438382776,0.49587424083765497
1200,2024-01-10T16:29:41,10.6711,0.5,988.8231567897019,1042.783633894585,1032.910366353644,12.447013543038537,1042.8037802529275,1044.7716958172762,1043.6730424761574,0.5745745562904975
1250,2024-01-10T16:49:41,8.006633333333333,0.5,1039.5062275127275,1093.533902386278,1082.7684116099642,12.82278272831876,1093.5438677518075,1094.0497877052824,1093.8835011984409,0.15645304558121276
1300,2024-01-10T16:59:41,7.8012,0.5,1088.3679324965342,1146.710280977269,1135.3933570184436,13.864205744148297,1146.7201483524213,1148.2397289725807,1147.3221726413378,0.42159229234867884
1350,2024-01-10T17:09:41,6.2895,0.5,1140.0968090246897,1197.814093393965,1186.7264060141858,14.08180313169078,1197.8239829599609,1199.390342954212,1198.3244090873661,0.37684523697769245
1400,2024-01-10T17:19:41,7.0844000000000005,0.5,1192.7999562814366,1248.0953017351762,1236.9797167221361,13.686709569470539,1247.8606856245194,1249.6627132123028,1248.2007144360396,0.3593410286520679
1450,2024-01-10T17:29:41,5.830266666666666,0.5,1242.7126658957568,1298.5508733138681,1288.9747938178423,13.15625050528432,1298.5609025610954,1300.912297509783,1299.565749005289,0.7860135788152655
1500,2024-01-10T17:39:41,6.160466666666666,0.5,1295.226488509681,1350.8559566257475,1342.5128684258743,12.394760996739095,1350.8659527287768,1352.3250468983865,1351.5894885775933,0.46584943575700155
1100,2024-01-10T17:49:46,8.690933333333334,0.5,953.1000329975695,1360.8326392263407,1039.9552331420189,103.40808366700253,945.1664486348036,953.091559663621,951.0548530721521,2.239242466938641
800,2024-01-10T17:59:46,13.2904,0.5,674.6391373334211,956.2735169046791,747.7220387314773,73.93995259207702,667.9404616075362,674.5733209925834,672.0189508972545,1.8778930934123843
500,2024-01-10T18:14:46,0.029966666666666666,0.5,670.3199841619935,670.3199841619935,670.3199841619935,0,468.8266829441959,669.9873088985211,544.018301333222,58.67105113990807
0,2024-01-10T18:29:46,66.9864,0.5,153.00413334356995,476.05685450271994,264.0274871805796,89.05583822088018,139.3868405081496,152.71558870562842,146.2097032941456,3.914366785734849
0,2024-01-09T10:21:25,0.20353333333333332,0.5,47.83164479365775,49.30073633102935,48.52848530706106,0.5120025435738412,47.66476690149614,49.301565834608425,48.200643009747196,0.4716465951540343
100,2024-01-09T10:22:12,1.3176666666666668,0.5,47.92452368541652,48.97787260416727,48.38769754105342,0.36355588688270873,48.95065821041497,49.07757098758516,49.00672773753793,0.039473807591510784
600,2024-01-09T10:27:13,79.98133333333334,0.5,46.75979416377959,448.1486947156186,323.9587059288334,128.42026477993633,448.2382398014246,450.2196914571547,449.6310488130047,0.5680426020589655
650,2024-01-09T11:57:12,25.612000000000002,0.5,449.18472097520134,492.0761865312601,478.2565588826949,11.821450526681858,492.1211196227682,497.07341014720504,495.4117028588364,1.4981792190429954
700,2024-01-09T12:42:12,22.197066666666668,0.5,493.9463169045048,534.5217131596861,521.731832686809,10.790883348332239,534.5667010688371,539.3142091116305,537.5100872444988,1.3492218564684277
750,2024-01-09T13:27:12,19.534666666666666,0.5,535.0389396157698,577.7230300990727,564.4675228668855,11.602005349525662,577.7580517354177,581.1284343323549,579.9670408827877,0.9899883313450294
800,2024-01-09T14:02:12,20.690800000000003,0.5,578.0565858868067,623.4210087078992,610.5887530409325,11.968844824170025,623.4508935517808,626.0427943149858,625.153177511626,0.8064682058096123
850,2024-01-09T14:32:12,16.932833333333335,0.5,622.3129531622981,670.6578847620606,656.6948143636,13.00268577429112,670.6879617812752,674.0896692737558,672.7703594191854,1.0322583081005439
900,2024-01-09T15:02:12,13.6268,0.5,670.3839743400458,717.4233130218262,703.9794554133133,13.04492054730404,717.4533435380652,720.5783582838675,719.5640760203373,0.9020524632925836
950,2024-01-09T15:32:12,15.658866666666666,0.5,716.4453336220467,770.7049260704347,757.9259899325377,13.563561163855903,770.7349131534291,772.0814293944661,771.8275662817806,0.3137776917563914
1000,2024-01-09T16:02:12,15.5189,0.5,767.7205135430559,823.8079800277923,811.8070168027011,13.87878700936515,823.8328921622661,826.0873763813943,825.3404593412905,0.6577450372925113
1050,2024-01-09T16:27:12,12.209166666666667,0.5,820.9024976770743,875.8087017202885,862.6844098617596,13.859581199584197,874.766531282211,876.3114126078924,875.5994153993913,0.5381787942594212
1100,2024-01-09T16:52:12,9.9102,0.5,870.1077242632164,924.3226573674713,912.9323534673563,13.934700750805527,924.3425747163354,928.8313961283163,925.9567582453737,0.8938016287213085
1150,2024-01-09T17:12:12,11.329433333333332,0.5,923.6731913926778,980.0597452026198,968.4065877004729,14.028969966508367,980.0797937566556,982.2225471372377,981.0874959085891,0.44094321948319015
1200,2024-01-09T17:32:17,11.272833333333333,0.5,977.3810964836739,1032.622595967947,1022.4947969579488,13.055904393571272,1032.6425068038925,1034.0857731578574,1033.5379805973184,0.3557196175404137
1250,2024-01-09T17:52:17,6.936800000000001,0.5,1031.82564477477,1085.944490744253,1073.080145264489,14.46597479033576,1085.9544310430529,1088.3172083818508,1086.5794404712735,0.5597953872679678
1300,2024-01-09T18:02:17,9.004966666666666,0.5,1084.8023580405861,1140.8349842522334,1130.8991674778397,12.986273923450756,1140.8450033026563,1141.0793152962187,1141.0081194391669,0.07260978287847103
1350,2024-01-09T18:12:17,7.642799999999999,0.5,1138.2569824122475,1192.6252501086053,1183.0072528762894,12.868751240538462,1192.6351506022015,1193.0753118056823,1192.9141021907542,0.10873163538275134
1400,2024-01-09T18:22:17,7.009200000000001,0.5,1189.3381483466364,1246.656793430367,1236.2594689331722,13.384507175188826,1246.6667668531913,1247.0203589467537,1246.9385718351505,0.08900383366835182
1450,2024-01-09T18:32:17,6.822666666666667,0.5,1242.366667077993,1299.1448120730117,1290.1926698396455,12.865417630096104,1299.1547520005647,1300.1891413937774,1299.785275679548,0.3209384851080824
1500,2024-01-09T18:42:17,4.073666666666666,0.5,1295.4115451874095,1347.3943748759,1336.539474517189,13.598033445449994,1347.4044407849176,1351.4427691171968,1349.0974458777328,1.3493373523350838
1100,2024-01-09T18:52:29,8.457933333333333,0.5,953.3393223997396,1343.8353982701665,1034.9786092614672,97.6839039407886,946.0331211654593,953.3007195520635,950.8854514170404,2.038471522516602
800,2024-01-09T19:02:22,0.029833333333333333,0.5,953.2750280403416,953.2750280403416,953.2750280403416,0,666.198796498913,952.0794031067059,744.9112201975495,78.40470194271231
500,2024-01-09T19:17:22,0.029733333333333334,0.5,669.0116351295146,669.0116351295146,669.0116351295146,0,472.99060525098,668.7709962835617,546.6712492202992,57.99579284403951
0,2024-01-09T19:32:23,214.18826666666666,0.5,44.22040168151034,473.1042832546518,140.5811036125367,102.49492240579376,29.640248327974405,44.09435428778943,35.37427870551301,4.726142916372041
0,2024-01-06T11:24:20,0.0044,0.5,19.000000000093678,19.000000000093678,19.000000000093678,0,18.999999971849693,19.0000000002387,18.99999999488703,7.335254764593486e-09
100,2024-01-06T11:26:37,0.06813333333333334,0.5,18.95277624036771,18.988431835263537,18.97146623638656,0.01189305363098082,18.913519893207656,20.118087217256516,19.185265985464785,0.36768057045956376
600,2024-01-06T11:31:37,69.0688,0.5,17.003373920149183,483.67183731834575,346.22632765004033,156.7435428627595,474.1585382779522,495.6739674772907,480.46242465658895,4.6722722741165725
400,2024-01-06T13:01:38,0.039900000000000005,0.5,481.4577782677079,481.4577782677079,481.4577782677079,0,366.81569834883703,481.22569629274903,409.0193800611423,32.938249074308416
650,2024-01-06T13:21:38,34.452,0.5,357.71830491823494,514.6539967479687,476.2004907267702,38.861084223935016,514.7038013170229,518.0752673056106,516.8188115828962,0.9734671426693329
450,2024-01-06T14:11:13,0.040900000000000006,0.5,520.1584382780129,520.1584382780129,520.1584382780129,0,394.8911658791926,519.8003480298057,438.3963295714843,35.025116427842896
700,2024-01-06T14:31:43,30.908399999999997,0.5,383.01185769803124,555.185892542172,511.42758749522994,44.82393349451272,555.2257685067473,559.8520641280375,556.5684647676946,1.0542170834240763
500,2024-01-06T15:11:43,0.03983333333333334,0.5,562.0942443536769,562.0942443536769,562.0942443536769,0,427.0442530460798,561.5776804248746,471.64161980370653,36.92194679079538
750,2024-01-06T15:31:43,29.114833333333333,0.5,413.547104117868,597.2495933180019,553.7681207677646,47.25106329616523,597.2897245656405,600.6252650857747,599.0067984211901,0.8764288609788782
550,2024-01-06T16:11:43,0.039933333333333335,0.5,605.0413707776752,605.0413707776752,605.0413707776752,0,459.4125093154187,604.372877806429,505.309632775287,38.95212957421529
800,2024-01-06T16:31:43,25.307166666666667,0.5,447.12967494525947,641.9092162906321,599.0165354228184,48.965026834623366,641.9490593893086,645.262301319427,643.9449670231456,0.9791858539492648
600,2024-01-06T17:11:43,17.447,0.5,501.32886960391113,651.5737272846454,546.4157782732022,40.73481366525327,494.38959271360136,501.26301736989797,498.553288321843,1.9429056649463736
850,2024-01-06T17:31:43,22.175133333333335,0.5,478.96571752266027,693.8749736875515,646.4641874412221,53.506991691137124,692.3303695189843,696.3175468688687,694.299281618664,1.0015356800798878
650,2024-01-06T18:11:43,,0.5,,,,,,,,
900,2024-01-06T18:31:43,22.672666666666665,0.5,518.2303986330517,743.1144832431362,697.9459290127719,53.56656878119908,739.6216306991064,745.4413758540277,743.479148470901,1.0472895609349775
700,2024-01-06T19:11:43,0.029833333333333333,0.5,750.6552885085694,750.6552885085694,750.6552885085694,0,579.7778423927289,749.6855785708386,628.9862377248385,44.63670620657231
950,2024-01-06T19:26:43,21.924933333333335,0.5,566.9377655342687,795.3398900515032,755.392232670426,53.36846535193043,792.2099842607713,795.8831422717285,794.8898634108792,0.8220244514467394
750,2024-01-06T20:06:18,13.246066666666668,0.5,625.4718869249687,802.7716505985591,673.9032102087101,45.51401750905379,617.5501156734057,625.377975778484,621.8097940578922,2.2512990578449794
1000,2024-01-06T20:21:48,21.616766666666667,0.5,608.9521720714401,844.0961893804465,805.6232856318029,53.624161253009675,839.6069138947405,845.8026924281694,843.2559752382659,1.5057981745648144
800,2024-01-06T21:01:48,0.019766666666666665,0.5,848.9746977821342,848.9746977821342,848.9746977821342,0,674.4654763682347,848.1074058583591,727.2339093366803,46.66987352140004
1050,2024-01-06T21:11:48,15.8576,0.5,657.8973272128496,890.5950651522132,850.3309531021733,53.39055635842454,890.6203624761711,893.416690901312,891.8189808683485,0.9131150574328162
850,2024-01-06T21:36:48,0.019766666666666665,0.5,897.5671049313387,897.5671049313387,897.5671049313387,0,716.83677269176,896.5656158600874,767.1557372602553,47.55669996302782
1100,2024-01-06T21:46:48,14.730933333333333,0.5,700.2499103161972,944.4664832382805,903.6641417547984,56.066301494618834,942.261463557581,946.3412291215463,944.6056750547461,0.8842936493561184
900,2024-01-06T22:11:48,8.706833333333332,0.5,763.2722960144895,951.9981299170759,815.201363552259,50.08286820129351,755.9906278613266,763.2222483072858,760.6894702953485,2.0337882415101536
1150,2024-01-06T22:21:48,14.2714,0.5,744.3598996617948,995.793518297601,955.902572191904,56.97183936827373,990.8170417571109,996.6694254677632,994.9264599346116,1.1488464702240255
950,2024-01-06T22:46:48,8.721466666666666,0.5,804.8082925359575,1004.1803865710972,854.9527241880007,51.27329264311699,798.8559389363788,804.7493634085899,802.3999128435846,1.6686953147242984
1200,2024-01-06T22:56:48,12.9384,0.5,776.690564942779,1045.82201787746,1003.0772585587673,59.431256568454586,1045.841744959889,1049.6663271818243,1047.2685693446829,1.3696501148493523
1000,2024-01-06T23:16:48,8.890266666666667,0.5,850.134950258278,1056.9755212360178,898.7655302912632,52.45486792667571,847.2217216745394,850.2129180374764,849.5294674951223,0.8538364390333621
1250,2024-01-06T23:26:48,11.669099999999998,0.5,821.5272204485955,1097.5768773783848,1052.4778763929144,62.26481302052241,1097.5913698797406,1100.0350094361365,1098.3079765366251,0.6435299928886864
1050,2024-01-06T23:41:23,0.010933333333333333,0.5,1102.3482694741106,1102.3482694741106,1102.3482694741106,0,911.2263406671677,1101.4201112063581,964.8185690434096,50.79384840489258
1300,2024-01-06T23:46:53,7.9401,0.5,890.8905115354573,1144.477219630925,1099.4233974585675,60.85416713841486,1143.8934295317824,1148.8475858807542,1144.7499996862598,1.1359917151776215
1100,2024-01-06T23:56:53,0.009833333333333333,0.5,1149.6180628437432,1149.6180628437432,1149.6180628437432,0,960.1657541465961,1148.764449007143,1014.2882307887181,51.176710630149536
1350,2024-01-07T00:01:53,7.623,0.5,933.9705468791653,1198.3742964633223,1152.68014484993,62.0323200251761,1196.8192783086831,1200.1151890395158,1197.7586869555794,0.7388141488690272
1150,2024-01-07T00:11:53,0.009766666666666667,0.5,1202.39798825857,1202.39798825857,1202.39798825857,0,1010.5872191574153,1201.4407583907296,1061.2856858486987,50.7025482899771
1400,2024-01-07T00:16:53,7.9002,0.5,980.23085929628,1253.4091761328168,1210.9300324760682,62.72401070951674,1252.9848421393863,1257.636553534164,1253.7707021145181,1.0929777971534493
1200,2024-01-07T00:26:53,0.008866666666666667,0.5,1259.7160532401758,1259.7160532401758,1259.7160532401758,0,1056.1179488012103,1258.765072534238,1110.6367320775655,53.39415860135309
1450,2024-01-07T00:31:23,7.971066666666667,0.5,1027.1246112207882,1309.777675256441,1266.3285044053532,64.25021791137023,1307.5284047658672,1313.2917547438888,1308.984255737218,1.2333788415940794
1250,2024-01-07T00:41:53,0.009833333333333333,0.5,1316.1337930499576,1316.1337930499576,1316.1337930499576,0,1095.744788866306,1314.627766557384,1146.5067659497654,56.21266779461061
1500,2024-01-07T00:46:53,7.6288,0.5,1065.0478680479573,1360.254961321974,1312.9136713383666,69.30998946293901,1356.6072536258903,1363.2128511101519,1358.6650221907958,1.552631147252304
1100,2024-01-07T00:56:53,8.800933333333335,0.5,941.8090815513794,1374.9842699281871,1028.8368877903752,106.93362893562895,935.5374777033489,941.7911177215608,940.0154303218652,1.7676378884799233
800,2024-01-07T01:06:53,0.019866666666666664,0.5,944.6988769811578,944.6988769811578,944.6988769811578,0,675.4189114550627,943.8337396154496,759.534217838582,74.25411749626724
400,2024-01-07T01:16:53,0.019866666666666664,0.5,677.542341679451,677.542341679451,677.542341679451,0,475.1323320290161,677.4910263735827,564.8228705377895,63.52018453359951
0,2024-01-07T01:26:58,440.83503333333334,0.5,18.272740029178067,432.9103870873587,76.87735834103914,89.77704481071568,15.361106300681058,27.425382927438477,19.878627268519562,2.7218771314019174
0,2024-01-05T10:01:52,0.348,0.5,18.999999999745576,19.000000000140062,18.999999999879453,1.1141983877023544e-10,18.999999922688986,18.999999999743082,18.999999982708474,2.0737574620287035e-08
100,2024-01-05T10:04:53,0.6618666666666667,0.5,18.935174925786168,19.082824534676547,18.96912988028679,0.03595452711638491,18.90367866560219,20.094327100694436,19.348692556322533,0.4423270798979732
600,2024-01-05T10:09:53,69.5697,0.5,17.010200884526608,478.2225625237279,341.50205304023126,157.36584847748702,470.33784241998364,487.881758334428,475.6196664883734,3.8482882813112016
